threshold	alignment_size	SNPs
80	3500	1978139
80	3250	1976339
80	3000	1976499
80	2750	1976422
80	2500	1976276
80	2250	1976371
80	2000	1976791
80	1750	1976743
80	1500	1977043
80	1250	1978538
80	1000	1976765
80	750	1975989
80	500	1975208
80	250	1976638
80	100	2032534
80	75	2031143
80	50	2030497
80	25	1985107
80	10000	1977159
80	9750	1976460
80	9500	1976427
80	9250	1978203
80	9000	1977708
80	8750	1978105
80	8500	1978083
80	8250	1978156
80	8000	1978292
80	7750	1978278
80	7500	1976541
80	7250	1976521
80	7000	1976409
80	6750	1976379
80	6500	1976307
80	6250	1976239
80	6000	1976066
80	5750	1976199
80	5500	1976382
80	5250	1976241
80	5000	1976069
80	4750	1976046
80	4500	1976220
80	4250	1976305
80	4000	1976041
80	3750	1976153
80	3500	1975970
80	3250	1976248
80	3000	1976278
80	2750	1976331
80	2500	1976332
80	2250	1976665
80	2000	1976527
80	1750	1977115
80	1500	1977219
80	1250	1979707
80	1000	1980185
80	750	1979726
80	500	1978739
80	250	1983561
80	100	1984345
80	75	1982535
80	50	1986132
80	25	1986770
80	10000	1976470
80	9750	1976363
80	9500	1976387
80	9250	1976436
80	9000	1976443
80	8750	1976454
80	8500	1976480
80	8250	1976495
80	8000	1976544
80	7750	1976556
80	7500	1976567
80	7250	1978338
80	7000	1976804
80	6750	1978156
80	6500	1978290
80	6250	1978338
80	6000	1978282
80	5750	1976530
80	5500	1977124
80	5250	1976537
80	5000	1977778
80	4750	1977556
80	4500	1977383
80	4250	1977944
80	4000	1976194
80	3750	1977447
80	3500	1978217
80	3250	1978325
80	3000	1978094
80	2750	1978138
80	2500	1978331
80	2250	1978579
80	2000	1978716
80	1750	1978484
80	1500	1978825
80	1250	1978915
80	1000	1979229
80	750	1979931
80	500	1978742
80	250	1978910
80	100	1982816
80	75	1983299
80	50	1982580
80	25	2038796
80	10000	1977625
80	9750	1977814
80	9500	1977857
80	9250	1977513
80	9000	1977966
80	8750	1978022
80	8500	1978061
80	8250	1978000
80	8000	1976386
80	7750	1976375
80	7500	1976400
80	7250	1976490
80	7000	1976471
80	6750	1976505
80	6500	1976545
80	6250	1976624
80	6000	1976584
80	5750	1976535
80	5500	1976470
80	5250	1976524
80	5000	1976593
80	4750	1976679
80	4500	1976712
80	4250	1976724
80	4000	1976687
80	3750	1976529
80	3500	1976561
80	3250	1976573
80	3000	1976786
80	2750	1976563
80	2500	1976274
80	2250	1976190
80	2000	1976075
80	1750	1976113
80	1500	1976018
80	1250	1976323
80	1000	1976921
80	750	1976360
80	500	1976487
80	250	1976877
80	100	1976352
80	75	1974993
80	50	1975754
80	25	1977742
70	10000	2047828
70	9750	2047846
70	9500	2047872
70	9250	2046693
70	9000	2047056
70	8750	2045867
70	8500	2045828
70	8250	2045652
70	8000	2046906
70	7750	2049000
70	7500	2049407
70	7250	2049724
70	7000	2049713
70	6750	2049883
70	6500	2050060
70	6250	2050368
70	6000	2050026
70	5750	2049100
70	5500	2049866
70	5250	2048512
70	5000	2047316
70	4750	2044386
70	4500	2038910
70	4250	2035996
70	4000	2011895
70	3750	2009631
70	3500	2013835
70	3250	2008727
70	3000	2008050
70	2750	2014021
70	2500	2027505
70	2250	2014419
70	2000	2005655
70	1750	2030000
70	1500	2046335
70	1250	2045071
70	1000	2010234
70	750	2000483
70	500	2001668
70	250	1999647
70	100	2050944
70	75	2010643
70	50	2043792
70	25	1999474
70	10000	2047768
70	9750	2046002
70	9500	2046624
70	9250	2047927
70	9000	2048447
70	8750	2048324
70	8500	2048705
70	8250	2048382
70	8000	2046091
70	7750	2047712
70	7500	2047084
70	7250	2047782
70	7000	2043040
70	6750	2038833
70	6500	2038198
70	6250	2044345
70	6000	2048099
70	5750	2045611
70	5500	2048989
70	5250	2049383
70	5000	2049584
70	4750	2049447
70	4500	2049448
70	4250	2047406
70	4000	2048607
70	3750	2041287
70	3500	2012885
70	3250	2031095
70	3000	2042882
70	2750	2045070
70	2500	2046267
70	2250	2049248
70	2000	2050569
70	1750	2051287
70	1500	2050756
70	1250	2050566
70	1000	2050693
70	750	2036184
70	500	2035714
70	250	2016719
70	100	2053321
70	75	2051640
70	50	2055896
70	25	2001257
70	10000	2044349
70	9750	2038953
70	9500	2036381
70	9250	2037159
70	9000	2042921
70	8750	2040838
70	8500	2026439
70	8250	2012012
70	8000	2016125
70	7750	2035465
70	7500	2028926
70	7250	2031608
70	7000	2032295
70	6750	2029616
70	6500	2033108
70	6250	2037878
70	6000	2042362
70	5750	2043790
70	5500	2045343
70	5250	2047827
70	5000	2040451
70	4750	2042746
70	4500	2033446
70	4250	2032588
70	4000	2016261
70	3750	2009441
70	3500	2007670
70	3250	2021969
70	3000	2043013
70	2750	2045605
70	2500	2035175
70	2250	2000721
70	2000	2015290
70	1750	1999645
70	1500	2006719
70	1250	2020085
70	1000	2045127
70	750	2049125
70	500	2045392
70	250	1998843
70	100	1999998
70	75	2000013
70	50	2053886
70	25	2057756
70	10000	2048073
70	9750	2048621
70	9500	2048825
70	9250	2049219
70	9000	2049378
70	8750	2049660
70	8500	2049287
70	8250	2049788
70	8000	2049621
70	7750	2049975
70	7500	2050127
70	7250	2050095
70	7000	2049682
70	6750	2049581
70	6500	2049687
70	6250	2049088
70	6000	2049549
70	5750	2049548
70	5500	2049246
70	5250	2048492
70	5000	2048465
70	4750	2049295
70	4500	2046458
70	4250	2043491
70	4000	2044502
70	3750	2044983
70	3500	2039536
70	3250	2040335
70	3000	2050800
70	2750	2050255
70	2500	2050261
70	2250	2050711
70	2000	2049725
70	1750	2050176
70	1500	2050973
70	1250	2051443
70	1000	2051564
70	750	2003853
70	500	1999417
70	250	2049384
70	100	1999124
70	75	2049399
70	50	2053751
70	25	2049553
70	10000	2045262
70	9750	2045099
70	9500	2043560
70	9250	2045958
70	9000	2043530
70	8750	2044877
70	8500	2048469
70	8250	2048158
70	8000	2049251
70	7750	2049096
70	7500	2049386
70	7250	2050000
70	7000	2050312
70	6750	2050167
70	6500	2050433
70	6250	2049826
70	6000	2050487
70	5750	2050774
70	5500	2050566
70	5250	2050470
70	5000	2051053
70	4750	2051161
70	4500	2051210
70	4250	2051530
70	4000	2051288
70	3750	2051235
70	3500	2050813
70	3250	2051264
70	3000	2051106
70	2750	2051294
70	2500	2051669
70	2250	2051739
70	2000	2051734
70	1750	2051556
70	1500	2051451
70	1250	2051534
70	1000	2051652
70	750	2051021
70	500	2051516
70	250	2000539
70	100	2051074
70	75	2051011
70	50	2052553
70	25	1999320
70	10000	2047110
70	9750	2048197
70	9500	2049084
70	9250	2048851
70	9000	2047446
70	8750	2049029
70	8500	2048674
70	8250	2048291
70	8000	2049305
70	7750	2049421
70	7500	2049183
70	7250	2049452
70	7000	2049776
70	6750	2050505
70	6500	2050448
70	6250	2050224
70	6000	2050483
70	5750	2050286
70	5500	2050793
70	5250	2050999
70	5000	2050745
70	4750	2049808
70	4500	2049850
70	4250	2049437
70	4000	2049947
70	3750	2051448
70	3500	2051907
70	3250	2051970
70	3000	2051916
70	2750	2051576
70	2500	2051987
70	2250	2051173
70	2000	2050775
70	1750	2052022
70	1500	2051616
70	1250	2051871
70	1000	2048100
70	750	2050641
70	500	2000560
70	250	2001707
70	100	2018951
70	75	2000232
70	50	2002001
70	25	1999836
70	10000	2048822
70	9750	2048527
70	9500	2049301
70	9250	2049588
70	9000	2050216
70	8750	2050398
70	8500	2050288
70	8250	2050157
70	8000	2050377
70	7750	2050613
70	7500	2050473
70	7250	2050575
70	7000	2050395
70	6750	2050634
70	6500	2050194
70	6250	2050523
70	6000	2050397
70	5750	2051065
70	5500	2051095
70	5250	2051304
70	5000	2051467
70	4750	2051214
70	4500	2051546
70	4250	2051489
70	4000	2051497
70	3750	2051503
70	3500	2051724
70	3250	2051815
70	3000	2051795
70	2750	2051776
70	2500	2051879
70	2250	2051811
70	2000	2050289
70	1750	2051291
70	1500	2052154
70	1250	2051872
70	1000	2051921
70	750	2051853
70	500	2051880
70	250	2052432
70	100	2053755
70	75	2052421
70	50	2051469
70	25	2049951
70	10000	2045965
70	9750	2043363
70	9500	2047144
70	9250	2048509
70	9000	2048938
70	8750	2048421
70	8500	2048274
70	8250	2047887
70	8000	2046064
70	7750	2047658
70	7500	2044131
70	7250	2045248
70	7000	2040028
70	6750	2045594
70	6500	2038376
70	6250	2046301
70	6000	2020268
70	5750	2005959
70	5500	1999482
70	5250	1999399
70	5000	1999362
70	4750	1999330
70	4500	1999350
70	4250	1999383
70	4000	1999339
70	3750	1999306
70	3500	1999411
70	3250	2005170
70	3000	1999808
70	2750	1999369
70	2500	1999573
70	2250	1999488
70	2000	1999544
70	1750	1999659
70	1500	1999625
70	1250	1999769
70	1000	1999943
70	750	1999995
70	500	2000951
70	250	2038622
70	100	2052248
70	75	1999626
70	50	2002741
70	25	1999389
70	10000	2044672
70	9750	2047084
70	9500	2043517
70	9250	2042690
70	9000	2042685
70	8750	2037275
70	8500	2045538
70	8250	2045752
70	8000	2039102
70	7750	2032484
70	7500	2041087
70	7250	2039320
70	7000	2030358
70	6750	2019541
70	6500	2018278
70	6250	2012620
70	6000	2012572
70	5750	2002662
70	5500	2003684
70	5250	2023030
70	5000	2032004
70	4750	2038549
70	4500	2048365
70	4250	2048992
70	4000	2043877
70	3750	2041211
70	3500	2045351
70	3250	2049176
70	3000	2048924
70	2750	2044422
70	2500	2048712
70	2250	2043734
70	2000	1999849
70	1750	1999293
70	1500	2003273
70	1250	2048050
70	1000	2047544
70	750	2050897
70	500	2051134
70	250	2052040
70	100	2050280
70	75	2052076
70	50	2053491
70	25	2055380
70	10000	2046862
70	9750	2047135
70	9500	2046532
70	9250	2046161
70	9000	2047120
70	8750	2048305
70	8500	2047354
70	8250	2047852
70	8000	2037053
70	7750	2034878
70	7500	2044587
70	7250	2047657
70	7000	2047404
70	6750	2048293
70	6500	2047842
70	6250	2048558
70	6000	2049536
70	5750	2049542
70	5500	2049169
70	5250	2047136
70	5000	2048775
70	4750	2048730
70	4500	2047419
70	4250	2047315
70	4000	2045201
70	3750	2042674
70	3500	2048152
70	3250	2048901
70	3000	2047128
70	2750	2046432
70	2500	2027586
70	2250	2006884
70	2000	2038107
70	1750	1999276
70	1500	2002863
70	1250	2014883
70	1000	1999665
70	750	2030026
70	500	2004954
70	250	2052289
70	100	2047041
70	75	1996562
70	50	1998359
70	25	1994456
60	10000	2067974
60	9750	2067959
60	9500	2067926
60	9250	2067889
60	9000	2067875
60	8750	2067897
60	8500	2067917
60	8250	2067869
60	8000	2067868
60	7750	2067861
60	7500	2067834
60	7250	2067831
60	7000	2067772
60	6750	2067808
60	6500	2067866
60	6250	2067823
60	6000	2067849
60	5750	2067747
60	5500	2067740
60	5250	2067718
60	5000	2067715
60	4750	2067695
60	4500	2067730
60	4250	2067719
60	4000	2067692
60	3750	2067729
60	3500	2067793
60	3250	2067796
60	3000	2067835
60	2750	2067846
60	2500	2067857
60	2250	2067640
60	2000	2067728
60	1750	2067602
60	1500	2067658
60	1250	2067637
60	1000	2067811
60	750	2067594
60	500	2067642
60	250	2066331
60	100	2068270
60	75	2068940
60	50	2067131
60	25	2068932
60	10000	2067979
60	9750	2067976
60	9500	2067915
60	9250	2067953
60	9000	2067973
60	8750	2067892
60	8500	2067951
60	8250	2067958
60	8000	2067893
60	7750	2067933
60	7500	2067969
60	7250	2067985
60	7000	2067931
60	6750	2067960
60	6500	2067927
60	6250	2067920
60	6000	2067922
60	5750	2067905
60	5500	2067989
60	5250	2067973
60	5000	2067960
60	4750	2067888
60	4500	2067954
60	4250	2067977
60	4000	2067980
60	3750	2067950
60	3500	2067965
60	3250	2067942
60	3000	2067704
60	2750	2067729
60	2500	2067820
60	2250	2067783
60	2000	2067709
60	1750	2067852
60	1500	2067794
60	1250	2067608
60	1000	2068116
60	750	2068270
60	500	2069142
60	250	2070019
60	100	2070208
60	75	2070493
60	50	2069978
60	25	2080193
60	10000	2067921
60	9750	2067948
60	9500	2067924
60	9250	2067918
60	9000	2067946
60	8750	2067936
60	8500	2067852
60	8250	2067853
60	8000	2067855
60	7750	2067857
60	7500	2067817
60	7250	2067825
60	7000	2067846
60	6750	2067849
60	6500	2067945
60	6250	2067910
60	6000	2067970
60	5750	2067877
60	5500	2067921
60	5250	2068014
60	5000	2068046
60	4750	2067944
60	4500	2068027
60	4250	2068077
60	4000	2068040
60	3750	2068145
60	3500	2068208
60	3250	2068255
60	3000	2068217
60	2750	2068288
60	2500	2068203
60	2250	2068158
60	2000	2068175
60	1750	2068417
60	1500	2068527
60	1250	2068273
60	1000	2067716
60	750	2067652
60	500	2068129
60	250	2067152
60	100	2065834
60	75	2068901
60	50	2068672
60	25	2075417
60	10000	2067975
60	9750	2068030
60	9500	2068022
60	9250	2068011
60	9000	2068032
60	8750	2068035
60	8500	2068066
60	8250	2067977
60	8000	2067992
60	7750	2068009
60	7500	2068012
60	7250	2068011
60	7000	2067935
60	6750	2067896
60	6500	2067885
60	6250	2067913
60	6000	2067750
60	5750	2067744
60	5500	2067913
60	5250	2067948
60	5000	2067840
60	4750	2067806
60	4500	2067810
60	4250	2067769
60	4000	2067832
60	3750	2067860
60	3500	2067908
60	3250	2067843
60	3000	2067850
60	2750	2067999
60	2500	2067961
60	2250	2067800
60	2000	2067738
60	1750	2067491
60	1500	2067534
60	1250	2067699
60	1000	2067271
60	750	2066860
60	500	2066695
60	250	2067783
60	100	2067204
60	75	2068358
60	50	2068686
60	25	2068265
60	10000	2067930
60	9750	2067951
60	9500	2067953
60	9250	2067979
60	9000	2067970
60	8750	2067977
60	8500	2067988
60	8250	2067975
60	8000	2067985
60	7750	2067990
60	7500	2067981
60	7250	2067988
60	7000	2068016
60	6750	2068046
60	6500	2068011
60	6250	2068047
60	6000	2068039
60	5750	2067899
60	5500	2067902
60	5250	2068128
60	5000	2067993
60	4750	2068190
60	4500	2068206
60	4250	2068267
60	4000	2068404
60	3750	2068100
60	3500	2068137
60	3250	2068344
60	3000	2068166
60	2750	2068161
60	2500	2068191
60	2250	2068204
60	2000	2068158
60	1750	2068072
60	1500	2068001
60	1250	2068124
60	1000	2068271
60	750	2067866
60	500	2068220
60	250	2066650
60	100	2068302
60	75	2068047
60	50	2068957
60	25	2068645
60	10000	2067954
60	9750	2067969
60	9500	2068000
60	9250	2067993
60	9000	2067959
60	8750	2067984
60	8500	2067974
60	8250	2067918
60	8000	2067930
60	7750	2067853
60	7500	2067872
60	7250	2067908
60	7000	2067879
60	6750	2067957
60	6500	2067990
60	6250	2067970
60	6000	2068020
60	5750	2068029
60	5500	2068139
60	5250	2067935
60	5000	2067990
60	4750	2067988
60	4500	2068001
60	4250	2068057
60	4000	2068067
60	3750	2068018
60	3500	2068056
60	3250	2068143
60	3000	2068054
60	2750	2068115
60	2500	2068404
60	2250	2068442
60	2000	2068411
60	1750	2068424
60	1500	2068423
60	1250	2068900
60	1000	2069046
60	750	2068891
60	500	2066455
60	250	2066847
60	100	2067501
60	75	2067585
60	50	2065726
60	25	2014163
60	10000	2068012
60	9750	2067996
60	9500	2068003
60	9250	2067992
60	9000	2068019
60	8750	2068062
60	8500	2068063
60	8250	2068054
60	8000	2068061
60	7750	2068032
60	7500	2068039
60	7250	2068053
60	7000	2068080
60	6750	2068063
60	6500	2068020
60	6250	2068045
60	6000	2068029
60	5750	2067999
60	5500	2068009
60	5250	2068026
60	5000	2067888
60	4750	2067843
60	4500	2067804
60	4250	2067657
60	4000	2067676
60	3750	2067700
60	3500	2067822
60	3250	2067787
60	3000	2067861
60	2750	2068009
60	2500	2067991
60	2250	2067972
60	2000	2067889
60	1750	2067696
60	1500	2067708
60	1250	2067315
60	1000	2066790
60	750	2066951
60	500	2066941
60	250	2068329
60	100	2067099
60	75	2066105
60	50	2065238
60	25	2066524
60	10000	2067975
60	9750	2067976
60	9500	2067971
60	9250	2068025
60	9000	2068055
60	8750	2068046
60	8500	2068060
60	8250	2068084
60	8000	2068032
60	7750	2068059
60	7500	2068057
60	7250	2068067
60	7000	2068015
60	6750	2067998
60	6500	2067926
60	6250	2067904
60	6000	2068023
60	5750	2068029
60	5500	2067986
60	5250	2067974
60	5000	2067922
60	4750	2068002
60	4500	2068078
60	4250	2068137
60	4000	2068027
60	3750	2068066
60	3500	2068124
60	3250	2068139
60	3000	2068175
60	2750	2068104
60	2500	2068059
60	2250	2068057
60	2000	2068107
60	1750	2068159
60	1500	2067869
60	1250	2067545
60	1000	2066218
60	750	2066602
60	500	2067379
60	250	2069388
60	100	2069011
60	75	2065807
60	50	2067060
60	25	2066132
60	10000	2067938
60	9750	2067972
60	9500	2067974
60	9250	2067978
60	9000	2067966
60	8750	2067947
60	8500	2067985
60	8250	2068013
60	8000	2068003
60	7750	2067977
60	7500	2068010
60	7250	2067853
60	7000	2067865
60	6750	2067881
60	6500	2067873
60	6250	2067864
60	6000	2067831
60	5750	2067779
60	5500	2067761
60	5250	2067738
60	5000	2067700
60	4750	2067674
60	4500	2067605
60	4250	2067556
60	4000	2067538
60	3750	2067550
60	3500	2067561
60	3250	2067615
60	3000	2067551
60	2750	2067586
60	2500	2067557
60	2250	2067721
60	2000	2067779
60	1750	2068253
60	1500	2067972
60	1250	2068180
60	1000	2068083
60	750	2068140
60	500	2068012
60	250	2068384
60	100	2068682
60	75	2069478
60	50	2068194
60	25	2070242
60	10000	2067977
60	9750	2067977
60	9500	2067968
60	9250	2067944
60	9000	2067985
60	8750	2067993
60	8500	2067997
60	8250	2067982
60	8000	2067918
60	7750	2067876
60	7500	2067880
60	7250	2067941
60	7000	2067918
60	6750	2067926
60	6500	2067938
60	6250	2067879
60	6000	2067983
60	5750	2068014
60	5500	2067951
60	5250	2067941
60	5000	2067995
60	4750	2068129
60	4500	2068156
60	4250	2068190
60	4000	2068178
60	3750	2068242
60	3500	2068254
60	3250	2068126
60	3000	2068214
60	2750	2068274
60	2500	2067926
60	2250	2068019
60	2000	2067846
60	1750	2067798
60	1500	2068079
60	1250	2068669
60	1000	2068119
60	750	2067991
60	500	2068108
60	250	2069232
60	100	2070131
60	75	2069679
60	50	2070412
60	25	2068622
50	10000	2077551
50	9750	2077542
50	9500	2077527
50	9250	2077498
50	9000	2077489
50	8750	2077533
50	8500	2077562
50	8250	2077523
50	8000	2077503
50	7750	2077479
50	7500	2077461
50	7250	2077417
50	7000	2077376
50	6750	2077354
50	6500	2077416
50	6250	2077388
50	6000	2077378
50	5750	2077347
50	5500	2077307
50	5250	2077356
50	5000	2077310
50	4750	2077279
50	4500	2077386
50	4250	2077423
50	4000	2077432
50	3750	2077446
50	3500	2077512
50	3250	2077522
50	3000	2077600
50	2750	2077600
50	2500	2077607
50	2250	2077471
50	2000	2077492
50	1750	2077293
50	1500	2077235
50	1250	2077102
50	1000	2077196
50	750	2077269
50	500	2077301
50	250	2076935
50	100	2078061
50	75	2077416
50	50	2076997
50	25	2075958
50	10000	2077546
50	9750	2077552
50	9500	2077518
50	9250	2077510
50	9000	2077524
50	8750	2077498
50	8500	2077484
50	8250	2077487
50	8000	2077476
50	7750	2077488
50	7500	2077529
50	7250	2077491
50	7000	2077441
50	6750	2077486
50	6500	2077424
50	6250	2077389
50	6000	2077372
50	5750	2077391
50	5500	2077477
50	5250	2077441
50	5000	2077436
50	4750	2077383
50	4500	2077416
50	4250	2077479
50	4000	2077570
50	3750	2077616
50	3500	2077664
50	3250	2077600
50	3000	2077525
50	2750	2077418
50	2500	2077420
50	2250	2077376
50	2000	2077276
50	1750	2077356
50	1500	2077315
50	1250	2077287
50	1000	2077565
50	750	2077745
50	500	2078103
50	250	2078603
50	100	2078894
50	75	2079290
50	50	2085693
50	25	2089746
50	10000	2077555
50	9750	2077570
50	9500	2077534
50	9250	2077531
50	9000	2077545
50	8750	2077510
50	8500	2077471
50	8250	2077465
50	8000	2077489
50	7750	2077494
50	7500	2077456
50	7250	2077454
50	7000	2077470
50	6750	2077468
50	6500	2077481
50	6250	2077422
50	6000	2077474
50	5750	2077450
50	5500	2077519
50	5250	2077536
50	5000	2077554
50	4750	2077495
50	4500	2077560
50	4250	2077614
50	4000	2077607
50	3750	2077629
50	3500	2077614
50	3250	2077654
50	3000	2077556
50	2750	2077546
50	2500	2077481
50	2250	2077559
50	2000	2077539
50	1750	2077770
50	1500	2077848
50	1250	2077822
50	1000	2077665
50	750	2077424
50	500	2077656
50	250	2077368
50	100	2077787
50	75	2078167
50	50	2084302
50	25	2084533
50	10000	2077572
50	9750	2077570
50	9500	2077563
50	9250	2077552
50	9000	2077566
50	8750	2077526
50	8500	2077580
50	8250	2077530
50	8000	2077510
50	7750	2077550
50	7500	2077545
50	7250	2077559
50	7000	2077548
50	6750	2077549
50	6500	2077549
50	6250	2077584
50	6000	2077544
50	5750	2077557
50	5500	2077593
50	5250	2077699
50	5000	2077659
50	4750	2077663
50	4500	2077628
50	4250	2077563
50	4000	2077566
50	3750	2077629
50	3500	2077652
50	3250	2077612
50	3000	2077657
50	2750	2077631
50	2500	2077583
50	2250	2077545
50	2000	2077525
50	1750	2077436
50	1500	2077452
50	1250	2077670
50	1000	2077472
50	750	2077339
50	500	2077456
50	250	2077357
50	100	2077652
50	75	2077422
50	50	2077173
50	25	2075970
50	10000	2077545
50	9750	2077540
50	9500	2077533
50	9250	2077556
50	9000	2077555
50	8750	2077549
50	8500	2077483
50	8250	2077492
50	8000	2077473
50	7750	2077465
50	7500	2077448
50	7250	2077447
50	7000	2077509
50	6750	2077552
50	6500	2077460
50	6250	2077522
50	6000	2077445
50	5750	2077421
50	5500	2077435
50	5250	2077462
50	5000	2077518
50	4750	2077533
50	4500	2077533
50	4250	2077582
50	4000	2077557
50	3750	2077434
50	3500	2077521
50	3250	2077538
50	3000	2077496
50	2750	2077513
50	2500	2077539
50	2250	2077526
50	2000	2077487
50	1750	2077431
50	1500	2077350
50	1250	2077349
50	1000	2077371
50	750	2077255
50	500	2077598
50	250	2078696
50	100	2078612
50	75	2077002
50	50	2078084
50	25	2076346
50	10000	2077578
50	9750	2077552
50	9500	2077551
50	9250	2077603
50	9000	2077570
50	8750	2077581
50	8500	2077564
50	8250	2077531
50	8000	2077555
50	7750	2077494
50	7500	2077506
50	7250	2077492
50	7000	2077511
50	6750	2077504
50	6500	2077548
50	6250	2077525
50	6000	2077564
50	5750	2077640
50	5500	2077667
50	5250	2077659
50	5000	2077728
50	4750	2077692
50	4500	2077723
50	4250	2077716
50	4000	2077745
50	3750	2077725
50	3500	2077746
50	3250	2077764
50	3000	2077800
50	2750	2077901
50	2500	2078028
50	2250	2078122
50	2000	2078098
50	1750	2078055
50	1500	2078011
50	1250	2078214
50	1000	2078328
50	750	2078134
50	500	2078033
50	250	2078386
50	100	2079191
50	75	2079650
50	50	2080597
50	25	2074772
50	10000	2077560
50	9750	2077553
50	9500	2077539
50	9250	2077523
50	9000	2077536
50	8750	2077556
50	8500	2077576
50	8250	2077561
50	8000	2077529
50	7750	2077490
50	7500	2077499
50	7250	2077505
50	7000	2077594
50	6750	2077544
50	6500	2077523
50	6250	2077524
50	6000	2077507
50	5750	2077475
50	5500	2077505
50	5250	2077492
50	5000	2077495
50	4750	2077469
50	4500	2077428
50	4250	2077410
50	4000	2077434
50	3750	2077428
50	3500	2077477
50	3250	2077559
50	3000	2077595
50	2750	2077664
50	2500	2077601
50	2250	2077592
50	2000	2077604
50	1750	2077510
50	1500	2077553
50	1250	2077112
50	1000	2076999
50	750	2076793
50	500	2076754
50	250	2076996
50	100	2076415
50	75	2076120
50	50	2075639
50	25	2077761
50	10000	2077580
50	9750	2077584
50	9500	2077538
50	9250	2077599
50	9000	2077591
50	8750	2077586
50	8500	2077584
50	8250	2077590
50	8000	2077599
50	7750	2077545
50	7500	2077600
50	7250	2077602
50	7000	2077571
50	6750	2077542
50	6500	2077596
50	6250	2077518
50	6000	2077619
50	5750	2077598
50	5500	2077542
50	5250	2077483
50	5000	2077489
50	4750	2077538
50	4500	2077516
50	4250	2077611
50	4000	2077594
50	3750	2077557
50	3500	2077526
50	3250	2077466
50	3000	2077535
50	2750	2077559
50	2500	2077644
50	2250	2077635
50	2000	2077683
50	1750	2077776
50	1500	2077690
50	1250	2077756
50	1000	2077969
50	750	2078049
50	500	2078330
50	250	2078127
50	100	2078104
50	75	2077809
50	50	2085798
50	25	2076089
50	10000	2077570
50	9750	2077584
50	9500	2077567
50	9250	2077589
50	9000	2077579
50	8750	2077587
50	8500	2077582
50	8250	2077611
50	8000	2077604
50	7750	2077631
50	7500	2077598
50	7250	2077555
50	7000	2077603
50	6750	2077607
50	6500	2077602
50	6250	2077588
50	6000	2077608
50	5750	2077603
50	5500	2077578
50	5250	2077570
50	5000	2077525
50	4750	2077495
50	4500	2077415
50	4250	2077267
50	4000	2077317
50	3750	2077325
50	3500	2077342
50	3250	2077313
50	3000	2077262
50	2750	2077297
50	2500	2077252
50	2250	2077283
50	2000	2077526
50	1750	2077312
50	1500	2077274
50	1250	2077473
50	1000	2077717
50	750	2077511
50	500	2077444
50	250	2077596
50	100	2078385
50	75	2077927
50	50	2078312
50	25	2076799
50	10000	2077555
50	9750	2077556
50	9500	2077548
50	9250	2077554
50	9000	2077534
50	8750	2077522
50	8500	2077524
50	8250	2077543
50	8000	2077565
50	7750	2077572
50	7500	2077578
50	7250	2077600
50	7000	2077591
50	6750	2077602
50	6500	2077626
50	6250	2077598
50	6000	2077601
50	5750	2077632
50	5500	2077629
50	5250	2077685
50	5000	2077687
50	4750	2077783
50	4500	2077850
50	4250	2077857
50	4000	2077866
50	3750	2077863
50	3500	2077867
50	3250	2077826
50	3000	2077942
50	2750	2077910
50	2500	2077802
50	2250	2077852
50	2000	2077796
50	1750	2077876
50	1500	2078036
50	1250	2078128
50	1000	2078196
50	750	2078117
50	500	2078324
50	250	2078574
50	100	2078878
50	75	2079536
50	50	2080649
50	25	2076925
99	10000	1752251
99	9750	1751364
99	9500	1751805
99	9250	1750869
99	9000	1750333
99	8750	1750967
99	8500	1752043
99	8250	1751532
99	8000	1751576
99	7750	1749542
99	7500	1751070
99	7250	1749137
99	7000	1749661
99	6750	1746985
99	6500	1747965
99	6250	1743545
99	6000	1743673
99	5750	1746808
99	5500	1749371
99	5250	1748935
99	5000	1749196
99	4750	1747000
99	4500	1748563
99	4250	1742039
99	4000	1745803
99	3750	1741119
99	3500	1742315
99	3250	1739864
99	3000	1741318
99	2750	1741656
99	2500	1744454
99	2250	1737099
99	2000	1740026
99	1750	1731992
99	1500	1734697
99	1250	1727190
99	1000	1734095
99	750	1729262
99	500	1743940
99	250	1754640
99	100	1800441
99	75	1644851
99	50	1723183
99	25	1764844
99	10000	1752568
99	9750	1751562
99	9500	1751660
99	9250	1751051
99	9000	1752737
99	8750	1752536
99	8500	1753918
99	8250	1754000
99	8000	1755008
99	7750	1754311
99	7500	1755349
99	7250	1753869
99	7000	1754230
99	6750	1753889
99	6500	1754444
99	6250	1752407
99	6000	1754228
99	5750	1753430
99	5500	1755921
99	5250	1753984
99	5000	1756087
99	4750	1754420
99	4500	1754362
99	4250	1753447
99	4000	1754578
99	3750	1752900
99	3500	1755443
99	3250	1753663
99	3000	1754550
99	2750	1753750
99	2500	1755429
99	2250	1751195
99	2000	1754357
99	1750	1752016
99	1500	1750814
99	1250	1745597
99	1000	1762776
99	750	1752291
99	500	1763743
99	250	1762727
99	100	1825210
99	75	1734458
99	50	1760951
99	25	1820207
99	10000	1752250
99	9750	1750883
99	9500	1751439
99	9250	1751053
99	9000	1752131
99	8750	1750367
99	8500	1751913
99	8250	1751001
99	8000	1752345
99	7750	1751411
99	7500	1752074
99	7250	1750344
99	7000	1750755
99	6750	1749911
99	6500	1751971
99	6250	1751322
99	6000	1751695
99	5750	1749467
99	5500	1751818
99	5250	1750896
99	5000	1752359
99	4750	1749255
99	4500	1752014
